profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-1.26 µm) [# l-1]	LPM (1.26-1.59 µm) [# l-1]	LPM (1.59-2 µm) [# l-1]	LPM (2-2.52 µm) [# l-1]	LPM (2.52-3.17 µm) [# l-1]	LPM (3.17-4 µm) [# l-1]	LPM (4-5.04 µm) [# l-1]	LPM (5.04-6.35 µm) [# l-1]	LPM (6.35-8 µm) [# l-1]	LPM (8-10.1 µm) [# l-1]	LPM (10.1-12.7 µm) [# l-1]	LPM (12.7-16 µm) [# l-1]	LPM (16-20.2 µm) [# l-1]	LPM (20.2-25.4 µm) [# l-1]	LPM (25.4-32 µm) [# l-1]	LPM (32-40.3 µm) [# l-1]	LPM (40.3-50.8 µm) [# l-1]	LPM (50.8-64 µm) [# l-1]	LPM (64-80.6 µm) [# l-1]	LPM (80.6-102 µm) [# l-1]	LPM (102-128 µm) [# l-1]	LPM (128-161 µm) [# l-1]	LPM (161-203 µm) [# l-1]	LPM (203-256 µm) [# l-1]	LPM (256-323 µm) [# l-1]	LPM (323-406 µm) [# l-1]	LPM (406-512 µm) [# l-1]	LPM (512-645 µm) [# l-1]	LPM (645-813 µm) [# l-1]	LPM (0.813-1.02 mm) [# l-1]	LPM (1.02-1.29 mm) [# l-1]	LPM (1.29-1.63 mm) [# l-1]	LPM (1.63-2.05 mm) [# l-1]	LPM (2.05-2.58 mm) [# l-1]	LPM (2.58-3.25 mm) [# l-1]	LPM (3.25-4.1 mm) [# l-1]	LPM (4.1-5.16 mm) [# l-1]	LPM (5.16-6.5 mm) [# l-1]	LPM (6.5-8.19 mm) [# l-1]	LPM (8.19-10.3 mm) [# l-1]	LPM (10.3-13 mm) [# l-1]	LPM (13-16.4 mm) [# l-1]	LPM (16.4-20.6 mm) [# l-1]	LPM (20.6-26 mm) [# l-1]	LPM (>26 mm) [# l-1]	LPM biovolume (1-1.26 µm) [mm3 l-1]	LPM biovolume (1.26-1.59 µm) [mm3 l-1]	LPM biovolume (1.59-2 µm) [mm3 l-1]	LPM biovolume (2-2.52 µm) [mm3 l-1]	LPM biovolume (2.52-3.17 µm) [mm3 l-1]	LPM biovolume (3.17-4 µm) [mm3 l-1]	LPM biovolume (4-5.04 µm) [mm3 l-1]	LPM biovolume (5.04-6.35 µm) [mm3 l-1]	LPM biovolume (6.35-8 µm) [mm3 l-1]	LPM biovolume (8-10.1 µm) [mm3 l-1]	LPM biovolume (10.1-12.7 µm) [mm3 l-1]	LPM biovolume (12.7-16 µm) [mm3 l-1]	LPM biovolume (16-20.2 µm) [mm3 l-1]	LPM biovolume (20.2-25.4 µm) [mm3 l-1]	LPM biovolume (25.4-32 µm) [mm3 l-1]	LPM biovolume (32-40.3 µm) [mm3 l-1]	LPM biovolume (40.3-50.8 µm) [mm3 l-1]	LPM biovolume (50.8-64 µm) [mm3 l-1]	LPM biovolume (64-80.6 µm) [mm3 l-1]	LPM biovolume (80.6-102 µm) [mm3 l-1]	LPM biovolume (102-128 µm) [mm3 l-1]	LPM biovolume (128-161 µm) [mm3 l-1]	LPM biovolume (161-203 µm) [mm3 l-1]	LPM biovolume (203-256 µm) [mm3 l-1]	LPM biovolume (256-323 µm) [mm3 l-1]	LPM biovolume (323-406 µm) [mm3 l-1]	LPM biovolume (406-512 µm) [mm3 l-1]	LPM biovolume (512-645 µm) [mm3 l-1]	LPM biovolume (645-813 µm) [mm3 l-1]	LPM biovolume (0.813-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-1.29 mm) [mm3 l-1]	LPM biovolume (1.29-1.63 mm) [mm3 l-1]	LPM biovolume (1.63-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-2.58 mm) [mm3 l-1]	LPM biovolume (2.58-3.25 mm) [mm3 l-1]	LPM biovolume (3.25-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-5.16 mm) [mm3 l-1]	LPM biovolume (5.16-6.5 mm) [mm3 l-1]	LPM biovolume (6.5-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-10.3 mm) [mm3 l-1]	LPM biovolume (10.3-13 mm) [mm3 l-1]	LPM biovolume (13-16.4 mm) [mm3 l-1]	LPM biovolume (16.4-20.6 mm) [mm3 l-1]	LPM biovolume (20.6-26 mm) [mm3 l-1]	LPM biovolume (>26 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
bop_he570_016c	HDR20210307-123631	2021-03-07 12:41:31	uvp6_sn000125hf_2021_fjord_experiment_he570	247.5	285.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	498.66848873471395	0.0	124.69953397105715	20.175899646098323	17.737131644416415	13.539367181751288	5.567819475104244	2.834717404253828	1.1142646904236309	0.3539016784049897	0.13315112652860997	0.05606363222257262	0.010511931041732366	0.007007954027821578	0.003503977013910789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0425163586608502	0.0	0.04372895333465733	0.018259432292030055	0.026807748995511128	0.041455395111067	0.03577235047793691	0.03469038554888861	0.026017311432840567	0.01668463097067947	0.012535553170856825	0.010920144087778692	0.0047251317796166755	0.004980775940129259	0.003971092289473666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016c	HDR20210307-123631	2021-03-07 12:41:31	uvp6_sn000125hf_2021_fjord_experiment_he570	282.5	287.28000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	497.25703146755774	0.0	130.14480646059593	22.263993316624894	19.632414369256473	14.303118908382064	6.02548036758563	2.885686438318017	1.2566137566137565	0.3620161514898357	0.16360345307713728	0.052213868003341685	0.03132832080200501	0.010442773600668337	0.006961849067112225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042396018144534156	0.0	0.04587962491766554	0.02014918222463193	0.029707614056456156	0.04402005180500072	0.03906100423193648	0.035497103351681054	0.02971240718693637	0.016604081730432603	0.015409149656740746	0.009913576103242346	0.01138952166421895	0.008161344396732908	0.010158193112327131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016c	HDR20210307-123631	2021-03-07 12:41:31	uvp6_sn000125hf_2021_fjord_experiment_he570	312.5	286.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	760.9733124018838	0.0	204.6049188906332	29.56916099773243	24.772370486656204	16.410256410256412	6.209663352520496	2.9059829059829063	1.259375545089831	0.44304901447758593	0.1360544217687075	0.07674864817721962	0.031397174254317116	0.006977149834292692	0.0	0.006977149834292692	0.0	0.0	0.0	0.003488574917146346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06488040654725542	0.0	0.0716106777273104	0.02676044700066903	0.03740621354824067	0.049871837045588036	0.039643003306377926	0.03552936857811262	0.030377647888967164	0.020806583062336844	0.01345979069535873	0.014656305590321068	0.01048969465751192	0.005279458923943843	0.0	0.018352068753723423	0.0	0.0	0.0	0.16328753845220798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016c	HDR20210307-123631	2021-03-07 12:41:31	uvp6_sn000125hf_2021_fjord_experiment_he570	337.5	284.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1273.6881005173689	0.0	427.3325590398761	64.35434484214971	52.51469397810861	31.841058670326962	10.438883609615317	3.991130820399113	1.664730933023616	0.42938091718579524	0.1759757857318833	0.056312251434202654	0.014078062858550663	0.003519515714637666	0.007039031429275332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10859434940646921	0.0	0.1505789752766313	0.058241457528781175	0.07909380370438147	0.09593926615555465	0.06660516381454169	0.04845938095026145	0.03934484371311653	0.020555929436514835	0.016891938245023438	0.0114789503030505	0.004494055024739663	0.0036337139191422777	0.011895845447020426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016c	HDR20210307-123631	2021-03-07 12:41:31	uvp6_sn000125hf_2021_fjord_experiment_he570	372.5	283.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1521.2698412698412	0.0	564.4091710758378	89.57671957671958	75.35802469135803	46.970017636684304	15.619047619047619	6.2821869488536155	2.3350970017636685	0.6243386243386243	0.18694885361552027	0.08465608465608465	0.024691358024691357	0.003527336860670194	0.014109347442680775	0.003527336860670194	0.0	0.003527336860670194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12970311068877596	0.0	0.200271196796913	0.08106801058408197	0.11374352662200232	0.14165515489033703	0.09951599228022139	0.07640639179875859	0.0545195303310387	0.030096281271268618	0.018247835229232047	0.01647327147051236	0.010028587842833185	0.003843413535620626	0.02420149488732653	0.013922636266813468	0.0	0.03452039748767897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016c	HDR20210307-123631	2021-03-07 12:41:31	uvp6_sn000125hf_2021_fjord_experiment_he570	402.5	283.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1760.095238095238	0.0	713.7566137566138	124.38800705467372	108.50440917107584	72.21516754850089	24.73015873015873	9.26984126984127	3.0793650793650795	0.6807760141093474	0.21869488536155202	0.042328042328042326	0.02821869488536155	0.007054673721340388	0.0	0.003527336860670194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.150065308136849	0.0	0.255508596045356	0.11257264521508432	0.1640208943135052	0.21928139161082713	0.15752806361907157	0.11133257121885991	0.07121722671702349	0.03200498768807297	0.021222771411767302	0.007760785436915763	0.01137620240687591	0.0055375869576336015	0.0	0.013278361699939307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016c	HDR20210307-123631	2021-03-07 12:41:31	uvp6_sn000125hf_2021_fjord_experiment_he570	437.5	283.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1841.3403880070546	0.0	770.0035273368607	140.320987654321	130.79012345679013	94.91358024691358	38.779541446208114	17.44973544973545	7.156966490299824	1.400352733686067	0.31040564373897706	0.059964726631393295	0.014109347442680775	0.003527336860670194	0.014109347442680775	0.010582010582010581	0.003527336860670194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15699225060692548	0.0	0.27661675653644546	0.12699218464443257	0.1983416114134419	0.29119922991595976	0.24890339941557205	0.21196875167725193	0.16694295970344622	0.06537503786792496	0.028512884278631398	0.011257839935800524	0.005458962606340576	0.003666746177503242	0.021547721708337325	0.029708222794470465	0.017855951391860657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016c	HDR20210307-123631	2021-03-07 12:41:31	uvp6_sn000125hf_2021_fjord_experiment_he570	462.5	205.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1839.7701821014705	0.0	779.3796864349011	145.96844872918493	137.21881390593046	106.21287369753628	46.15347161359431	24.85636381341903	11.812250462557211	2.6633557308403937	0.5209854903106437	0.0876424189307625	0.019476093095724997	0.009738046547862499	0.004869023273931249	0.0	0.0	0.0	0.004869023273931249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15685837521884433	0.0	0.2805887345797271	0.13210320496705272	0.2085849417220323	0.32706454025374376	0.29726332592320975	0.30414242760373406	0.27612572383793926	0.12437141290711651	0.04709961705410281	0.015287805818193894	0.006729755077015744	0.00828251013106708	0.010423701286549627	0.0	0.0	0.0	0.11424725724002428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016d	HDR20210307-130536	2021-03-07 13:11:06	uvp6_sn000125hf_2021_fjord_experiment_he570	7.5	253.89000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	738.4694158887706	0.0	237.0948048367403	38.075544527157426	31.60817676946709	17.617866004962778	5.0218598605695375	1.5951790145338531	0.5080940564811532	0.11028398125172319	0.035448422545196735	0.007877427232265942	0.0	0.0	0.0	0.003938713616132971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06296172959647024	0.0	0.0845245877566228	0.034458826593651	0.04757073777589433	0.05299323764134238	0.03193496281879917	0.019253622166766005	0.011635802020616513	0.005467916323104318	0.0032446581868528623	0.001137619426148894	0.0	0.0	0.0	0.012267068437893087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016d	HDR20210307-130536	2021-03-07 13:11:06	uvp6_sn000125hf_2021_fjord_experiment_he570	42.5	286.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	660.8314103908818	0.0	216.6212152996294	40.89574155653451	37.976365289140624	25.52269072092861	8.009929375568143	2.8144884973078805	0.8425984196909307	0.1818054681490805	0.05594014404587092	0.020977554017201597	0.038458849031536256	0.010488777008600798	0.0034962590028669326	0.0034962590028669326	0.0034962590028669326	0.0034962590028669326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05634233141505168	0.0	0.07774145749864068	0.037011138887593914	0.057572162744319574	0.0774770745920368	0.05049862957917693	0.03387227515840599	0.01993267049056017	0.00876069404942962	0.0052551971506111465	0.005134787661252608	0.014913731904217443	0.00720309014137866	0.0040396714302455596	0.013035154985188958	0.015835541966203664	0.05421397178513847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016d	HDR20210307-130536	2021-03-07 13:11:06	uvp6_sn000125hf_2021_fjord_experiment_he570	102.5	285.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	544.5705876169452	0.0	160.51368303023932	30.11668243456323	28.497845054136445	21.67560180805214	8.74592662672133	4.057605382108694	1.9201794036231123	0.5396124601422615	0.24527839097375523	0.1541749886120747	0.04905567819475105	0.021023862083464732	0.007007954027821578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046429960870435535	0.0	0.05752811711006516	0.02725596049843667	0.04330434737148741	0.06658521926689151	0.05597841665445815	0.04961796509010422	0.0456284818376731	0.02585440355050432	0.0225200971092807	0.028821536655233182	0.01846363460693236	0.017964892080770643	0.009686615194394132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016d	HDR20210307-130536	2021-03-07 13:11:06	uvp6_sn000125hf_2021_fjord_experiment_he570	162.5	284.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	568.6340759511492	0.0	158.37468764298032	26.336536092633654	23.640587055221204	16.235525991623554	5.986696230598669	2.5622074402562207	1.105127934396227	0.30267835145883926	0.15133917572941963	0.05983176714884032	0.02463661000246366	0.010558547143912998	0.007039031429275332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04848160825494167	0.0	0.05613290114430691	0.023834882509590892	0.03580812041151864	0.049838651689528696	0.038463438430993035	0.031424248453671526	0.025861071194732414	0.01396919184945993	0.014584633288697744	0.012234508937087081	0.008854529781756104	0.0072613766555483	0.0095108051943689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016d	HDR20210307-130536	2021-03-07 13:11:06	uvp6_sn000125hf_2021_fjord_experiment_he570	227.5	286.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	490.72092860639117	0.0	119.51262149500036	18.963708831550242	17.425354870288793	13.443115866023357	5.7758198727361725	2.6326830291588004	1.1572617299489547	0.3216558282637578	0.08041395706593946	0.041955108034403193	0.038458849031536256	0.010488777008600798	0.02797007202293546	0.01398503601146773	0.0	0.0034962590028669326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04183875154404239	0.0	0.042007066507172605	0.0171623849984021	0.026450106915837882	0.041552213589795786	0.03720962148424389	0.031888118941959004	0.02739661707871782	0.01611995082481244	0.007807648821242309	0.008514139508423372	0.014477490981883025	0.007997252485370693	0.03981311178196187	0.052723276333554225	0.0	0.0450307720656042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016d	HDR20210307-130536	2021-03-07 13:11:06	uvp6_sn000125hf_2021_fjord_experiment_he570	277.5	283.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	508.53968253968253	0.0	133.61904761904762	21.566137566137566	19.61199294532628	14.35626102292769	5.802469135802469	2.8430335097001764	1.4074074074074074	0.41975308641975306	0.14462081128747795	0.06349206349206349	0.031746031746031744	0.014109347442680775	0.010582010582010581	0.003527336860670194	0.0	0.0	0.007054673721340388	0.003527336860670194	0.003527336860670194	0.0	0.003527336860670194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04335797433479762	0.0	0.04718217428494478	0.019517614361530898	0.02970806979594786	0.044058329658667135	0.037366842888586584	0.034608220913520116	0.033053414688405704	0.020708274683052235	0.014073674414906904	0.012422058317914993	0.011267890572420787	0.009960489681989957	0.014520516322597932	0.013193412919452226	0.0	0.0	0.20219896451440314	0.22334176928372373	0.2866908297095599	0.0	1.6745939109195143	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016d	HDR20210307-130536	2021-03-07 13:11:06	uvp6_sn000125hf_2021_fjord_experiment_he570	332.5	284.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1085.7845202977946	0.0	347.7700519735918	51.89282202556539	43.66835229667088	27.4968394437421	9.47464531535328	3.9998595308329823	1.5521842955471274	0.40736058435173483	0.10535187526337969	0.056187666807135835	0.024582104228121928	0.0035117291754459897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035117291754459897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09257373412647844	0.0	0.12250223189938081	0.04696362922291865	0.06580625078624738	0.08332504531347726	0.06075157846811441	0.04788364583844917	0.03573685654833345	0.019545916499054027	0.010689743285146405	0.01144724759022785	0.00921524705485871	0.002712231966813558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3003717266118766	0.0	0.0	0.0	0.0																																					
bop_he570_016d	HDR20210307-130536	2021-03-07 13:11:06	uvp6_sn000125hf_2021_fjord_experiment_he570	397.5	284.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600.3898019384746	0.0	626.078100856862	106.19820199466217	91.80011237533361	60.19103806714426	19.58842534063773	7.529147352156202	2.6654024441635062	0.6005056890012642	0.16505127124596153	0.06321112515802782	0.028093833403567917	0.01053518752633797	0.0	0.007023458350891979	0.0035117291754459897	0.0	0.0	0.0	0.0	0.0	0.0	0.0035117291754459897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1364488600212739	0.0	0.22346996076148304	0.09611065245518596	0.1386046469866684	0.1829602508441121	0.1243513514614929	0.09106767447491201	0.062070257862995755	0.028286866965485692	0.014577587393900662	0.011488312793224134	0.011566150598387441	0.007075556871988744	0.0	0.022061721326741016	0.017065126566674343	0.0	0.0	0.0	0.0	0.0	0.0	3.4319134603967436	0.0	0.0	0.0	0.0																																					
bop_he570_016d	HDR20210307-130536	2021-03-07 13:11:06	uvp6_sn000125hf_2021_fjord_experiment_he570	447.5	283.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1805.2804232804233	0.0	753.5661375661375	140.57848324514993	131.8447971781305	101.34744268077601	42.49382716049383	20.229276895943563	8.514991181657848	1.82010582010582	0.31746031746031744	0.07407407407407407	0.04585537918871252	0.010582010582010581	0.003527336860670194	0.003527336860670194	0.0	0.003527336860670194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15391778645238238	0.0	0.2710402349479262	0.1272252212568617	0.19994862802392327	0.3123412069892644	0.2741650654020139	0.24662740046973064	0.19966489651347988	0.08577283275684079	0.03029356380095448	0.01402968764828103	0.0177756212926123	0.009325379344921276	0.005031162927821997	0.011582276692533602	0.0	0.033703942448745784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016d	HDR20210307-130536	2021-03-07 13:11:06	uvp6_sn000125hf_2021_fjord_experiment_he570	467.5	71.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1767.3971063351594	0.0	722.7138643067847	134.87849417052956	135.04705717095098	108.44219693777217	51.62241887905605	28.585475488130356	14.735215620171372	3.385306925129934	0.67425200168563	0.09832841691248771	0.014046916701783959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15068786371434398	0.0	0.259531296982326	0.12206666246151855	0.20468805385575858	0.33577273744028985	0.3350495834080964	0.3510922031740414	0.35027793108667016	0.16072094716775276	0.05886764447325314	0.01900513678265606	0.004481875678519788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016e	HDR20210307-132905	2021-03-07 13:34:05	uvp6_sn000125hf_2021_fjord_experiment_he570	22.5	258.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	697.2347738771097	0.0	238.02958328505773	42.548179044529405	37.31510446838914	23.392422662495655	7.052099022901943	2.5412273587456067	0.849650484686981	0.2626192407214305	0.11972347738771096	0.06565481018035763	0.02703433360367667	0.019310238288340477	0.023172285946008574	0.019310238288340477	0.0038620476576680957	0.015448190630672383	0.015448190630672383	0.05406866720735334	0.11199938207237477	0.0849650484686981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05944607366748252	0.0	0.0853864247005258	0.038506614725504804	0.05641039254772696	0.07066715953025726	0.04431474561861355	0.030276167314308756	0.020234155421307798	0.013049128780158107	0.012250658489351555	0.01332029909820158	0.009346273940265909	0.01600679689120903	0.04013434364907064	0.061377528917789914	0.03121338343693267	0.22124322071169503	0.40334273183602093	2.606640533033797	12.091029981370497	15.481845224553695	0.0	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_016e	HDR20210307-132905	2021-03-07 13:34:05	uvp6_sn000125hf_2021_fjord_experiment_he570	82.5	284.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	622.2257417379369	0.0	194.47084081230423	35.57526484355753	33.389645584767536	23.813043325238446	9.488614366663148	3.801076971808679	1.633055291591877	0.4012247914686939	0.2463661000246366	0.07390983000739099	0.056312251434202654	0.02463661000246366	0.0	0.003519515714637666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05305082113944704	0.0	0.06940652184019447	0.032196043352525024	0.050491820247094414	0.0726836368182703	0.06075946678371724	0.04607589137373934	0.03880959631621919	0.019632821505112072	0.02387865476120926	0.014696424727106128	0.022210005316086367	0.019450239923974433	0.0	0.011757847465071457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																																					
