profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	132.5	44.1	0.0	0.0	0.0	0.0	0.0	581.5873015873016	238.3219954648526	116.16780045351473	18.480725623582767	0.20408163265306123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04958599724161885	0.11113007842218886	0.35992918352993986	0.32859709674954934	0.017780980273081594	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	137.5	42.21	0.0	0.0	0.0	0.0	0.0	592.9874437337123	240.34588959962093	116.34683724235963	19.1423833214878	0.2606017531390666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05055797069338296	0.11091177512007934	0.3595890633958665	0.3539923402843536	0.030464822823432137	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	142.5	44.1	0.0	0.0	0.0	0.0	0.0	532.0861678004535	188.61678004535148	91.9501133786848	19.410430839002267	0.4988662131519274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045365542158241824	0.08609366441696625	0.29538352724042705	0.3705630538686838	0.050032823807309564	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	147.5	42.84	0.0	0.0	0.0	0.0	0.0	504.66853408029874	163.07189542483658	75.3267973856209	17.670401493930903	0.7703081232492996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043027921123001196	0.07369862336869379	0.24606386528158145	0.35060958368802053	0.08391061389456478	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	152.5	44.1	0.0	0.0	0.0	0.0	0.0	521.9274376417234	161.9501133786848	71.33786848072562	18.39002267573696	0.8843537414965986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044499411202056346	0.07301542894677882	0.23032247822235694	0.3652809449949186	0.10350081012543504	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	157.5	44.1	0.0	0.0	0.0	0.0	0.0	526.5986394557823	162.15419501133786	66.12244897959184	17.414965986394556	0.9070294784580498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044897676775659486	0.07205706753256917	0.2082890170076095	0.3526426328674097	0.11069497305547345	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	162.5	44.73	0.0	0.0	0.0	0.0	0.0	535.7701766152471	167.27028839704897	62.530739995528734	17.013190252626874	1.0954616588419406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04567963988773126	0.074543756174998	0.19751609522074948	0.36153465908595345	0.12045014024989414	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	167.5	45.36	0.0	0.0	0.0	0.0	0.0	556.305114638448	174.6252204585538	63.932980599647266	17.063492063492063	0.9479717813051146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04743044389840377	0.07780816482816313	0.1977544001967571	0.3608033135152103	0.1104555648734444	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	172.5	42.84	0.0	0.0	0.0	0.0	0.0	565.406162464986	184.24369747899158	67.296918767507	16.129785247432306	0.9337068160597571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048206397106444726	0.08157416549821693	0.2090950688972027	0.34638235304909826	0.1361039530568916	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	177.5	42.84	0.0	0.0	0.0	0.0	0.0	565.0793650793651	179.9719887955182	67.39028944911297	16.503267973856207	1.0971055088702146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04817853443781743	0.07970379740612271	0.21166556422902388	0.35171530329690326	0.16979482252489853	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	182.5	41.58	0.0	0.0	0.0	0.0	0.0	575.3487253487253	181.07263107263108	65.19961519961521	16.041366041366043	1.443001443001443	0.02405002405002405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049054097691347755	0.08007351582344728	0.2058472901377847	0.3367878002781881	0.1686098415245974	0.02348641291321796	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	187.5	44.73	0.0	0.0	0.0	0.0	0.0	581.4218645204561	193.6731500111782	67.51620836127879	16.36485580147552	1.2072434607645877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04957189211601196	0.08562372343904759	0.21129185416734803	0.35306845858548797	0.1435119368038535	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	192.5	43.47	0.0	0.0	0.0	0.0	0.0	609.4778007821486	202.9905682079595	67.44881527490223	15.642972164711296	1.518288474810214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05196393467658098	0.08922564721464488	0.201567784737792	0.3542405247638748	0.1913401758236547	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	197.5	43.47	0.0	0.0	0.0	0.0	0.0	616.7471819645733	209.24775707384404	68.27697262479872	16.264090177133657	1.0351966873706004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052583720415155744	0.09199615401267838	0.20413490912144872	0.37391895701643657	0.13413804733885334	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	202.5	42.84	0.0	0.0	0.0	0.0	0.0	621.125116713352	212.41830065359474	68.76750700280111	16.5266106442577	1.610644257703081	0.023342670401493928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052956982107397736	0.09322225111611232	0.2044422076532561	0.3567819748151947	0.22154278824127066	0.01921429876512833	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	207.5	42.21	0.0	0.0	0.0	0.0	0.0	630.6799336650083	220.7059938403222	66.42975598199479	13.88296612177209	1.3503909026297085	0.02369106846718787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053771623564864084	0.09738225439204755	0.19439353092190198	0.318589530421577	0.17601870689297444	0.016267961270634925	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	212.5	42.84	0.0	0.0	0.0	0.0	0.0	643.2072829131652	216.94677871148457	67.6937441643324	14.91596638655462	1.657329598506069	0.0700280112044818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05483970243035606	0.09574609802566482	0.20094740330889987	0.33892710084116395	0.2062603329833647	0.04508731373580321	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	217.5	42.84	0.0	0.0	0.0	0.0	0.0	656.4659197012138	231.65266106442576	69.70121381886088	14.49579831932773	1.8907563025210083	0.023342670401493928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055970130700377554	0.10174112211839015	0.19923385521506032	0.3261863929451783	0.24339419657883665	0.01744714689981232	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	222.5	40.95	0.0	0.0	0.0	0.0	0.0	667.4725274725274	231.79487179487177	73.3089133089133	14.798534798534797	1.7338217338217337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056908551503408136	0.10247787002802877	0.20960009785519795	0.3416879546750327	0.24062803353972084	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	227.5	43.47	0.0	0.0	0.0	0.0	0.0	661.3526570048309	230.87186565447436	72.25672877846792	15.343915343915345	1.955371520588912	0.02300437083045779	0.02300437083045779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05638677277938502	0.1022308159694002	0.21173214939222001	0.34862302160405323	0.2442013713623328	0.017911493508558415	0.12439743309118305	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	232.5	44.1	0.0	0.0	0.0	0.0	0.0	665.9183673469388	236.59863945578232	72.08616780045351	14.965986394557822	1.8140589569160996	0.022675736961451247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05677604417477467	0.10399480427170027	0.21049482837775904	0.34707831269933265	0.2617115120712636	0.028942099181777287	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	237.5	41.58	0.0	0.0	0.0	0.0	0.0	683.8383838383838	241.43819143819144	71.5969215969216	15.31986531986532	1.5873015873015874	0.07215007215007216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05830390058754261	0.10630716992523542	0.20972539935453957	0.3509928658545848	0.22194925365292584	0.05042953927000541	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	242.5	41.58	0.0	0.0	0.0	0.0	0.0	704.6416546416547	260.91871091871093	80.13468013468014	15.824915824915825	2.0202020202020203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06007758258825388	0.11585812048510484	0.22712997555022763	0.3550011293991709	0.26167564622341627	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	247.5	39.69	0.0	0.0	0.0	0.0	0.0	737.8432854623331	272.260015117158	79.41546989166038	15.318720080624843	1.7384731670445956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062908345862827	0.1202941065383257	0.22611020313840932	0.342095248926643	0.25641984624074315	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	252.5	39.06	0.0	0.0	0.0	0.0	0.0	747.0814132104455	278.00819252432154	81.54121863799283	15.258576548899129	1.9201228878648233	0.02560163850486431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06369598647290463	0.12241388305719131	0.23583672968988928	0.34636712349412546	0.26710902817338056	0.02025679540306359	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	257.5	41.58	0.0	0.0	0.0	0.0	0.0	770.7551707551708	286.33958633958633	84.92063492063492	16.08946608946609	1.8999518999519	0.02405002405002405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065714405501497	0.1269508695959208	0.23670038057364126	0.3698937131691127	0.2550745948551847	0.015382418632930252	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	262.5	40.95	0.0	0.0	0.0	0.0	0.0	767.2039072039072	295.23809523809524	86.27594627594627	14.358974358974358	1.7094017094017093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06541162560211368	0.1299559583387941	0.24403375227908725	0.3268387729121922	0.23164285427061548	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	267.5	42.21	0.0	0.0	0.0	0.0	0.0	784.6718787017294	301.3503909026297	94.88272921108742	15.280739161336175	1.44515517649846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06690094076450409	0.1335869158924694	0.2689596601542956	0.3225484483582257	0.19223044792663585	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	272.5	40.95	0.0	0.0	0.0	0.0	0.0	786.3736263736263	302.6129426129426	94.28571428571428	15.873015873015872	1.2210012210012209	0.02442002442002442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06704603137280021	0.13386699048441192	0.273492251635213	0.35177423058561264	0.1664520090180671	0.013958662803693206	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	277.5	42.84	0.0	0.0	0.0	0.0	0.0	789.4257703081232	301.4939309056956	91.38655462184873	16.059757236227824	1.610644257703081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06730625645045224	0.1323548760594053	0.26385951653490974	0.3605786177133446	0.19701777301878282	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	282.5	40.95	0.0	0.0	0.0	0.0	0.0	802.3931623931624	305.95848595848594	91.81929181929182	16.336996336996336	1.9536019536019535	0.02442002442002442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06841185326524656	0.1358553765156597	0.2600005027878447	0.34679907925802833	0.23519577863199856	0.015477767828214957	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	287.5	41.58	0.0	0.0	0.0	0.0	0.0	803.1024531024532	305.1948051948052	91.75084175084176	17.652717652717655	1.6835016835016836	0.0481000481000481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06847232722514632	0.1350715765231507	0.2664479268118957	0.4048691092423218	0.21153329469349388	0.04071982178879831	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	292.5	40.95	0.0	0.0	0.0	0.0	0.0	807.6678876678876	307.4481074481074	90.9157509157509	16.947496947496948	1.7582417582417582	0.04884004884004884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06886157510788134	0.13526578193713418	0.26004767021638314	0.3851455972089847	0.20097450956233476	0.03031244717707369	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	297.5	43.47	0.0	0.0	0.0	0.0	0.0	811.8472509776858	304.5778697952611	96.0202438463308	17.06924315619968	1.8173452956061653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06921790664570165	0.1337934849960961	0.27227473745231956	0.37726494450996706	0.2297417636443986	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	302.5	42.84	0.0	0.0	0.0	0.0	0.0	814.3323996265173	310.7609710550887	94.86461251167133	18.8375350140056	1.8207282913165264	0.023342670401493928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06942978983797501	0.13836886758063663	0.271241241703503	0.40550990671265164	0.2516399958656489	0.0750582780435484	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	307.5	44.73	0.0	0.0	0.0	0.0	0.0	823.5412474849095	328.4596467695059	101.85557791191594	18.466353677621285	1.4084507042253522	0.0447127207690588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07021493405150663	0.14599004898283396	0.295916579837518	0.41435660370201965	0.17400526318776782	0.031717541762146605	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	312.5	40.95	0.0	0.0	0.0	0.0	0.0	846.1782661782661	337.997557997558	102.36874236874236	18.534798534798533	1.6117216117216115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07214496096822869	0.14830848395627533	0.29491540995105753	0.4082261136028265	0.2062348511256558	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	317.5	42.84	0.0	0.0	0.0	0.0	0.0	895.6816059757235	378.2913165266106	116.03641456582632	19.84126984126984	1.5873015873015872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07636560413555407	0.1673803562706732	0.3361679823906978	0.4548285226215206	0.21466676637580978	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	322.5	43.47	0.0	0.0	0.0	0.0	0.0	910.7430411778238	386.35840809753853	125.87991718426501	21.762134805613066	1.7483321831147918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0776497385765019	0.172706103704949	0.36186165843571394	0.4585861728536138	0.23501151441615473	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	327.5	44.73	0.0	0.0	0.0	0.0	0.0	908.9201877934273	389.0900961323497	129.53275206796334	25.329756315671812	1.9450033534540578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07749432252349685	0.17245607557709605	0.3839617302999365	0.5404863143064809	0.25255703661678625	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	332.5	41.58	0.0	0.0	0.0	0.0	0.0	914.3338143338144	378.4752284752285	124.8917748917749	26.503126503126506	2.2126022126022127	0.02405002405002405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07795588705553896	0.168576672719923	0.37367851886638725	0.5776616179243046	0.28223260882167517	0.02168921750259215	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	337.5	41.58	0.0	0.0	0.0	0.0	0.0	891.7027417027417	358.8985088985089	117.53246753246754	22.55892255892256	2.3328523328523327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07602636709869583	0.1594323768285409	0.34250009335731224	0.49991314249202634	0.324582375230463	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	342.5	40.95	0.0	0.0	0.0	0.0	0.0	888.4737484737484	364.3223443223443	120.04884004884003	23.638583638583636	1.8070818070818069	0.02442002442002442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07575106389157787	0.16223656146878196	0.3492804302890328	0.5434938714693506	0.21875425216558586	0.021697575566065302	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	347.5	41.58	0.0	0.0	0.0	0.0	0.0	895.0456950456951	371.5007215007215	124.65127465127466	26.671476671476672	2.1885521885521886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07631138651846331	0.1660694539397615	0.3718352525087111	0.6060859752728176	0.2621390574574891	0.0	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	352.5	43.47	0.0	0.0	0.0	0.0	0.0	892.6846100759144	370.55440533701403	124.91373360938579	26.54704393834829	2.4154589371980677	0.02300437083045779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07611008096643486	0.16472099910874496	0.3679401559305342	0.6030958422230606	0.3149473073318927	0.013792366460435565	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	357.5	43.47	0.0	0.0	0.0	0.0	0.0	906.0731538992409	377.7087646652864	126.01794340924776	28.0653324131585	3.059581320450886	0.02300437083045779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07725158507988585	0.1694598457668221	0.37188161099768036	0.6293521795815589	0.3657097993696727	0.015115946772165453	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	362.5	42.21	0.0	0.0	0.0	0.0	0.0	914.1909500118455	373.7976782752902	125.3731343283582	27.410566216536367	3.3641317223406775	0.02369106846718787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07794370647687823	0.16562325991575672	0.38033833446391185	0.6314397423015694	0.4699200533553085	0.019197203832395426	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	367.5	44.73	0.0	0.0	0.0	0.0	0.0	915.0011178180193	379.432148446233	122.75877487145094	27.677174156047396	3.0851777330650574	0.0447127207690588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07801278119445293	0.16825191300780543	0.36390586583572226	0.6167817152694257	0.43036173923211923	0.0676210815910429	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	372.5	42.21	0.0	0.0	0.0	0.0	0.0	932.1250888415067	401.13717128642503	132.36199952617864	28.66619284529732	3.0561478322672353	0.02369106846718787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07947276695689784	0.1798985492168937	0.3902873342569647	0.6799497568480013	0.3942133415021707	0.015845955747821272	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	377.5	43.47	0.0	0.0	0.0	0.0	0.0	944.3064182194618	399.9539912583391	140.11962272831838	29.491603404646884	2.944559466298597	0.02300437083045779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08051134424922522	0.17939400834369065	0.41504602157483983	0.6582831734015592	0.39446115300416273	0.023265260446868333	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	382.5	42.21	0.0	0.0	0.0	0.0	0.0	942.0516465292585	402.79554607912814	137.64510779436154	30.277185501066096	3.506278133143805	0.04738213693437574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08031910294253619	0.17968587035552241	0.4134424986566444	0.6755709248993514	0.44471961204560456	0.03572810935087186	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	387.5	41.58	0.0	0.0	0.0	0.0	0.0	948.4126984126984	403.7999037999038	140.33189033189035	30.375180375180378	3.4151034151034154	0.07215007215007216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08086144473762899	0.17983494008648276	0.4154390567556894	0.6765293778524539	0.4295931118450964	0.11050711449040168	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	392.5	43.47	0.0	0.0	0.0	0.0	0.0	957.8789970094318	411.04209799861974	141.0397975615367	34.13848631239936	4.025764895330113	0.02300437083045779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08166853914086797	0.1838585338279428	0.4229261270836059	0.7972887809992986	0.49359083844883844	0.017911493508558415	0.0	0.0	0.0	0.0																																					
bop_he570_032	HDR20210313-072802	2021-03-13 07:35:35	uvp6_sn000125hf_2021_fjord_experiment_he570	397.5	40.32	0.0	0.0	0.0	0.0	0.0	949.3303571428571	407.49007936507934	141.69146825396825	32.78769841269841	4.563492063492063	0.12400793650793651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08093968410622973	0.181239272293266	0.42796028539281883	0.7473430399188533	0.6190820899834448	0.0992985096998522	0.0	0.0	0.0	0.0																																					
