profile	Rawfilename	yyyy-mm-dd hh:mm	Project	Depth [m]	Sampled volume [L]	LPM (1-2 µm) [# l-1]	LPM (2-4 µm) [# l-1]	LPM (4-8 µm) [# l-1]	LPM (8-16 µm) [# l-1]	LPM (16-32 µm) [# l-1]	LPM (32-64 µm) [# l-1]	LPM (64-128 µm) [# l-1]	LPM (128-256 µm) [# l-1]	LPM (256-512 µm) [# l-1]	LPM (0.512-1.02 mm) [# l-1]	LPM (1.02-2.05 mm) [# l-1]	LPM (2.05-4.1 mm) [# l-1]	LPM (4.1-8.19 mm) [# l-1]	LPM (8.19-16.4 mm) [# l-1]	LPM (>16.4 mm) [# l-1]	LPM biovolume (1-2 µm) [mm3 l-1]	LPM biovolume (2-4 µm) [mm3 l-1]	LPM biovolume (4-8 µm) [mm3 l-1]	LPM biovolume (8-16 µm) [mm3 l-1]	LPM biovolume (16-32 µm) [mm3 l-1]	LPM biovolume (32-64 µm) [mm3 l-1]	LPM biovolume (64-128 µm) [mm3 l-1]	LPM biovolume (128-256 µm) [mm3 l-1]	LPM biovolume (256-512 µm) [mm3 l-1]	LPM biovolume (0.512-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-16.4 mm) [mm3 l-1]	LPM biovolume (>16.4 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	92.5	463.22	0.0	0.0	0.0	0.0	0.0	0.0	100.2007685333103	97.99447346833038	5.906480721903199	0.3389318250507318	0.04533483010232719	0.008635205733776607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060148557847046716	0.23719256580537834	0.09741053377640976	0.06458764914481839	0.058720411282001714	0.07618961705057213	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	97.5	456.86	0.0	0.0	0.0	0.0	0.0	0.0	114.15094339622641	112.5005472135884	6.588451604430241	0.13789782427877248	0.039399378365363565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06852257445391123	0.27259300032702266	0.10210121079918553	0.02027062237059144	0.044829030190341325	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	102.5	461.1	0.0	0.0	0.0	0.0	0.0	0.0	112.56343526350032	116.05942311862935	6.872695727607894	0.17132942962481024	0.04988072001734981	0.03253090435914118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06756962443015775	0.28383827069362927	0.10833408230084443	0.03310389644605252	0.09984728205419383	0.409416277380494	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	107.5	475.94	0.0	0.0	0.0	0.0	0.0	0.0	113.48069084338363	123.0575282598647	8.555700298356935	0.13447073160482415	0.016808841450603018	0.008404420725301509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06812023498050297	0.30918522050285685	0.1316961348194956	0.0179306903090478	0.02107957400603159	0.07882989822780581	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	112.5	465.34000000000003	0.0	0.0	0.0	0.0	0.0	0.0	90.18137275970258	129.48596724975286	11.769888683543215	0.2127476683715133	0.02148966347187003	0.008595865388748012	0.006446899041561009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05413411090115371	0.3529489781710751	0.1808493005310236	0.038599151107133724	0.01649098493142843	0.1609611695096485	0.4769469156383077	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	117.5	472.76000000000005	0.0	0.0	0.0	0.0	0.0	0.0	40.775446315255095	70.75048650478043	13.397918605634993	0.21998477028513408	0.0063457145274557905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024476701399919327	0.2161321492545612	0.22155483907540957	0.03250582077276575	0.00412062669450082	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	122.5	473.82000000000005	0.0	0.0	0.0	0.0	0.0	0.0	31.06664978261787	51.221983031530954	11.360854332869021	0.3081338905069435	0.04432062808661517	0.010552530496813135	0.012663036596175762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018648701091973547	0.15696846663288438	0.19613550041623182	0.04800788609224323	0.0882159344993998	0.229140244757969	1.4995005708432259	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	127.5	478.06	0.0	0.0	0.0	0.0	0.0	0.0	25.30226331422834	37.46182487553863	8.224909007237585	0.2489227293645149	0.004183575283437225	0.0020917876417186126	0.006275362925155838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015188452852146931	0.10823314660315475	0.14771285125816463	0.0342912001024587	0.006826986490647143	0.05767625980078859	0.34072539906749827	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	132.5	477.0	0.0	0.0	0.0	0.0	0.0	0.0	21.849056603773583	31.454926624737947	5.572327044025157	0.27253668763102723	0.020964360587002098	0.0	0.006289308176100629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013115560531839538	0.08830893678831978	0.1090197473994778	0.04126123712339586	0.01808293914301913	0.0	0.7665126478470441	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	137.5	472.76000000000005	0.0	0.0	0.0	0.0	0.0	0.0	22.32422370758947	30.582113545985276	5.2204078179202975	0.39554953887807764	0.038074287164734745	0.014806667230730179	0.008460952703274387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01340079403303152	0.08404279335814352	0.1022989170531094	0.07178875954503361	0.05818541082054744	0.20947020517490467	0.485145288400298	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	142.5	482.3	0.0	0.0	0.0	0.0	0.0	0.0	20.89156126891976	28.50922662243417	4.484760522496371	0.2488077959776073	0.05183495749533485	0.006220194899440182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012540794845111423	0.07843010984366261	0.08559852645493989	0.04043243903742396	0.06163300815349601	0.03217854161253838	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	147.5	485.48	0.0	0.0	0.0	0.0	0.0	0.0	20.02142209771772	27.547993738156052	4.00840405372003	0.25953695311856306	0.022657987970668203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012018467351618914	0.07499694869603135	0.07859667846844212	0.044941700997572706	0.023393363927645766	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	152.5	479.12	0.0	0.0	0.0	0.0	0.0	0.0	19.819669393888795	26.306562030389046	3.4062447821005177	0.3130739689430623	0.048004675237936216	0.0	0.004174319585907497	0.004174319585907497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011897359156994459	0.07123421425130703	0.06191002489943365	0.05320866182285429	0.08343313756261239	0.0	0.23059375641643182	2.4332911214189648	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	157.5	481.24	0.0	0.0	0.0	0.0	0.0	0.0	19.366636189842904	26.1823622309035	3.235391904247361	0.20364059512924942	0.020779652564209126	0.00831186102568365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116254122021053	0.07241201754725177	0.05936190837811413	0.030515667358918554	0.04214916564153982	0.13930207391579755	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	162.5	493.96000000000004	0.0	0.0	0.0	0.0	0.0	0.0	19.10073690177342	25.74095068426593	3.2937889707668635	0.21256781925661997	0.01417118795044133	0.006073366264474855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01146579806995801	0.0700786554299572	0.0643013750428933	0.03464791030645397	0.030732736090038567	0.032454501227562486	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	167.5	489.72	0.0	0.0	0.0	0.0	0.0	0.0	18.72294372294372	25.412480601159846	2.903700073511394	0.16948460344686758	0.024503798088703746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011239016227825692	0.06838061178499315	0.05501079596482595	0.028230790236866116	0.026404737409130127	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	172.5	491.84000000000003	0.0	0.0	0.0	0.0	0.0	0.0	19.14240403383214	26.030823031880285	2.868819128171763	0.14232270657124266	0.014232270657124266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011490810032836528	0.07074931117559596	0.05323731724565878	0.02240228677410073	0.020497006139859386	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	177.5	485.48	0.0	0.0	0.0	0.0	0.0	0.0	21.24907308231029	27.16074812556645	3.246271731070281	0.1833237208535882	0.026777622147153332	0.012358902529455384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01275540218099802	0.0752749952224245	0.05835060612005709	0.030801829588830022	0.038868452140038576	0.18709293075676367	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	182.5	484.42	0.0	0.0	0.0	0.0	0.0	0.0	23.11423970934313	27.41629164774369	3.4040708476115764	0.2910697328764295	0.006192973039924033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0138750251579732	0.07475300923922427	0.0637632978253599	0.045451649417379336	0.003891926293095678	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	187.5	493.96000000000004	0.0	0.0	0.0	0.0	0.0	0.0	23.870353874807677	29.02866628876832	3.5650659972467404	0.27532593732286015	0.050611385537290464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014328905674920497	0.0793006601869245	0.06669667995175846	0.051730609481756416	0.05934870265455236	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	192.5	485.48	0.0	0.0	0.0	0.0	0.0	0.0	23.696135783142456	30.07126967125319	3.637636977836368	0.19156298920655845	0.018538353794183077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014224325968418109	0.08247384940900318	0.06614511679956728	0.026739445864775578	0.015623353295458074	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	197.5	489.72	0.0	0.0	0.0	0.0	0.0	0.0	24.418034795393286	30.67058727436086	4.061504533202646	0.32059135832720737	0.016335865392469166	0.004083966348117292	0.0061259495221759365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014657667799360851	0.08486015538663155	0.073242237487342	0.05161819778529435	0.029611689478301527	0.026424616251070444	0.362458070451613	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	202.5	483.36	0.0	0.0	0.0	0.0	0.0	0.0	25.477904667328698	31.907894736842103	4.398378020523006	0.29584574644157563	0.03310162197947699	0.006206554121151936	0.004137702747434624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015293886914599038	0.08859022087869584	0.07828376710223761	0.05094880998442215	0.03160157379658895	0.06145970283162375	0.3346699063405305	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	207.5	499.26000000000005	0.0	0.0	0.0	0.0	0.0	0.0	36.165524976965905	38.47494291551496	4.236269679125105	0.2563794415735288	0.01001482193646597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021709455955147672	0.10133936992242536	0.0742204799552699	0.037922099886443836	0.009101263510431619	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	212.5	490.78000000000003	0.0	0.0	0.0	0.0	0.0	0.0	32.03675781409185	36.58054525449285	4.6986429764864095	0.336199519132809	0.016300582745833164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01923103793332821	0.10042213520797236	0.08494136385406714	0.061917925717430676	0.012856564571560054	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	217.5	447.32000000000005	0.0	0.0	0.0	0.0	0.0	0.0	33.44361978002325	32.98086381114191	4.216221049807744	0.23249575248144502	0.013413216489314136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020075549603041632	0.08790792869200098	0.0739322897556362	0.037794973624731304	0.0112561502751911	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	222.5	458.98	0.0	0.0	0.0	0.0	0.0	0.0	38.80343370081485	38.78600374743998	4.248551135125713	0.3856377184191032	0.006536232515578021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02329294087042465	0.10102339553666095	0.07387980781501716	0.05094813483877783	0.00826477779256953	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	227.5	446.26000000000005	0.0	0.0	0.0	0.0	0.0	0.0	36.23000044816922	37.773943441043336	4.239680903509164	0.1725451530497916	0.011204230717518934	0.00672253843051136	0.004481692287007574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021748159317069485	0.09858755118889478	0.07782747235081618	0.02479968535025847	0.016215887889199407	0.14283308225738342	0.22270713028708072	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	232.5	455.8	0.0	0.0	0.0	0.0	0.0	0.0	31.9811320754717	35.78762615182097	4.611671785870996	0.2413339183852567	0.00877577885037297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019197646892459425	0.09668641605168786	0.08363529364209275	0.03715102420858742	0.007845748040419931	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	237.5	454.74	0.0	0.0	0.0	0.0	0.0	0.0	29.513568192813477	31.954523463957425	4.36513172362229	0.24409552711439503	0.004398117605664775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01771641664732402	0.08783700633596506	0.08004393383324519	0.03680850361751122	0.0029070307273512223	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	242.5	463.22	0.0	0.0	0.0	0.0	0.0	0.0	28.580372177367124	31.388972842277965	4.144898752212772	0.2676913777470748	0.04749363153577134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017156237365874207	0.08574601754538513	0.07364724300732295	0.04179685870378435	0.07120571744344019	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	247.5	466.40000000000003	0.0	0.0	0.0	0.0	0.0	0.0	27.7508576329331	30.731132075471695	4.451114922813035	0.2937392795883362	0.015008576329331046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016658296039762824	0.08319337103856018	0.08082645122833723	0.050331837641684946	0.024121269499037985	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	252.5	466.40000000000003	0.0	0.0	0.0	0.0	0.0	0.0	29.198113207547166	30.673241852487134	4.277444253859348	0.2851629502572899	0.012864493996569467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175270552012277	0.08291123621076078	0.07881323510789301	0.0498257216535184	0.00821789373810214	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	257.5	462.16	0.0	0.0	0.0	0.0	0.0	0.0	34.86454907391379	34.284663320062315	4.258265535745196	0.30725289942876927	0.021637528128786568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020928505614069892	0.08933093753458704	0.07517911398052755	0.052245725774338586	0.02059186789160276	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	262.5	456.86	0.0	0.0	0.0	0.0	0.0	0.0	36.0526200586613	35.22961082169592	4.0318697193888715	0.33270586175195904	0.015321980475419165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02164168134513953	0.08939750632316806	0.07232755172155729	0.059755034141086835	0.012657870266727466	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	267.5	466.40000000000003	0.0	0.0	0.0	0.0	0.0	0.0	38.33833619210977	39.31174957118353	4.618353344768439	0.3773584905660377	0.02787307032590051	0.015008576329331046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023013751949856998	0.10083205611001717	0.08756032293533245	0.06788495808134616	0.024342266931821545	0.26636329226143907	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	272.5	467.46000000000004	0.0	0.0	0.0	0.0	0.0	0.0	39.616223848029776	38.60009412570059	4.319086125016044	0.2674025585076798	0.014974543276430068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02378084286861157	0.09846847236414971	0.08120305763678318	0.043464913186839774	0.01218820134721353	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	277.5	466.40000000000003	0.0	0.0	0.0	0.0	0.0	0.0	37.602915951972555	36.88250428816466	4.483276157804459	0.26157804459691253	0.030017152658662092	0.0021440823327615777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022572293590771876	0.09456541624318751	0.08448486198228017	0.04155240643181318	0.059531040668764176	0.010165432935991075	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	282.5	470.64000000000004	0.0	0.0	0.0	0.0	0.0	0.0	36.90506544280129	36.62459629440761	4.498130205677375	0.31234064252932175	0.008499065102838687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02215338760498071	0.09525455169322412	0.08267904770258029	0.05105178824980196	0.010825031604500244	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	287.5	467.46000000000004	0.0	0.0	0.0	0.0	0.0	0.0	42.32875540153168	42.127668677533904	5.04214264322081	0.28237710178410985	0.0556197321695974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025409122406243156	0.10853920264183758	0.09323708548553658	0.05089662032617513	0.0833846653560005	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	292.5	470.64000000000004	0.0	0.0	0.0	0.0	0.0	0.0	41.25233724290327	38.745113037565865	4.498130205677375	0.27834438211796697	0.02549719530851606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024762969678778318	0.09868153738033758	0.0822119499185411	0.040416161762081786	0.02974309437572016	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	297.5	465.34000000000003	0.0	0.0	0.0	0.0	0.0	0.0	52.7936562513431	48.76649331671466	5.602355267116517	0.4254953367430266	0.04942622598530107	0.012893798083122018	0.0	0.008595865388748012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03169099731940053	0.12284657070024124	0.10525072580751407	0.07347363711624594	0.07510496118677737	0.17246970818596963	0.0	10.077293816542833	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	302.5	463.22	0.0	0.0	0.0	0.0	0.0	0.0	55.63663054272268	50.85056776477699	5.239411078968956	0.2914381935149605	0.04749363153577134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03339757907646425	0.12695662932693585	0.09770710963876406	0.04643237891081809	0.054798863336566944	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	307.5	479.12	0.0	0.0	0.0	0.0	0.0	0.0	62.83185840707964	56.26565369844715	5.702120554349641	0.37360160293872097	0.03130739689430623	0.0020871597929537486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03771673336796137	0.13959091483786992	0.10578769918795793	0.05750720953803782	0.028192956612829424	0.011659128855109826	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	312.5	468.52000000000004	0.0	0.0	0.0	0.0	0.0	0.0	67.2991547852813	62.33245112268419	6.450098181507726	0.4033979339195765	0.06403141808247247	0.006403141808247246	0.012806283616494493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04039836384402742	0.15637003828169677	0.11656818214093949	0.06415054243515124	0.11004101737212357	0.13650852426356297	1.6036878794385898	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	317.5	474.88	0.0	0.0	0.0	0.0	0.0	0.0	79.79489555256065	66.95586253369272	6.5953504043126685	0.2463780323450135	0.035798517520215636	0.01263477088948787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04789931216392522	0.1634333842527597	0.12170741287542174	0.04149237050822337	0.05465822196731907	0.08997671874388674	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	322.5	473.82000000000005	0.0	0.0	0.0	0.0	0.0	0.0	85.11037946899665	71.09450846312946	6.584779030011396	0.3060233844075809	0.03587860368916466	0.012663036596175762	0.002110506099362627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05109009299837073	0.1733754536267727	0.11532352706300318	0.04668449083478242	0.056624479135513314	0.15104704093066834	0.23810720469057803	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	327.5	477.0	0.0	0.0	0.0	0.0	0.0	0.0	89.45702306079664	72.45911949685535	6.417190775681342	0.2830188679245283	0.050314465408805034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053699297971034815	0.1751452987185749	0.11352428199734083	0.04945247894686397	0.07677336695120901	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	332.5	478.06	0.0	0.0	0.0	0.0	0.0	0.0	97.56725097268125	83.0753461908547	6.911266368238296	0.22382127766389157	0.041835752834372256	0.0020917876417186126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05856770886100276	0.1994683294444618	0.12027258244871135	0.03609918303744016	0.06853120693896803	0.00982782496342088	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	337.5	480.18	0.0	0.0	0.0	0.0	0.0	0.0	109.87129826315132	94.00433170894247	7.628389353992253	0.23741097088591778	0.01666041900953809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06595358734313846	0.2277443712410741	0.1331419768855438	0.03864939477811813	0.014176806164403928	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	342.5	480.18	0.0	0.0	0.0	0.0	0.0	0.0	135.31175809071598	108.97996584614103	7.411803906868258	0.2748969136573785	0.010412761880961305	0.0	0.004165104752384522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08122499685418473	0.2552674212561266	0.13117192841097894	0.043450179143957456	0.01536317518207184	0.0	0.2131802655931175	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	347.5	484.42	0.0	0.0	0.0	0.0	0.0	0.0	161.4446141777796	132.8186284629041	8.088022790140787	0.3426778415424631	0.04128648693282688	0.008257297386565377	0.0020643243466413443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09691203827182368	0.3074810230550794	0.14032106435592015	0.05489397045059874	0.0681622215966062	0.09612478883312306	0.07762515632878875	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	352.5	480.18	0.0	0.0	0.0	0.0	0.0	0.0	168.5451289099921	144.9664709067433	9.61514432087967	0.28739222791453206	0.03540339039526844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10117433812606394	0.34410037240495583	0.15908716296703207	0.04625096652160232	0.055052434528059885	0.0	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	357.5	487.6	0.0	0.0	0.0	0.0	0.0	0.0	185.5045118949959	165.6070549630845	10.276866283839212	0.25430680885972107	0.028712059064807217	0.008203445447087777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11135472340109913	0.39333424425386326	0.17254005148249252	0.04109442193991675	0.047799682627858	0.048151918521170865	0.0	0.0	0.0																																					
bop_015b	HDR20210307032636	2021-03-07 03:26:36	uvp5_sn204_2021_he570_filtered	362.5	482.3	0.0	0.0	0.0	0.0	0.0	0.0	188.422143893842	173.38171262699564	12.888243831640057	0.2819821687746216	0.02073398299813394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11310612071698549	0.4207016767627962	0.21024988714280082	0.03955700954208363	0.020065737624372977	0.0	0.0	0.0	0.0																																					
