Type,Date, Time, Image_ID, xx_coord, xy_coord, yx_coord, yy_coord, ESD_in_um
ROI, 2021/03/07, 02:49:46.218, 20210307_024946.218.0.png, 2108, 1328, 2224, 1488, 0.0011742111228685902
ROI, 2021/03/07, 02:49:46.733, 20210307_024946.733.0.png, 280, 492, 360, 576, 0.0019514190458418703
ROI, 2021/03/07, 02:49:48.361, 20210307_024948.361.0.png, 1180, 1164, 1292, 1232, 0.001833039012888576
ROI, 2021/03/07, 02:49:50.064, 20210307_024950.064.0.png, 1128, 1984, 1196, 2080, 0.001979908422099394
ROI, 2021/03/07, 02:49:53.435, 20210307_024953.435.0.png, 848, 376, 916, 472, 0.001979908422099394
ROI, 2021/03/07, 02:49:57.783, 20210307_024957.783.0.png, 2328, 1580, 2440, 1712, 0.0013156464523147399
ROI, 2021/03/07, 02:49:58.700, 20210307_024958.700.0.png, 524, 892, 620, 976, 0.0017813937175880001
ROI, 2021/03/07, 02:49:58.700, 20210307_024958.700.1.png, 1960, 860, 2072, 940, 0.0016899784671278496
ROI, 2021/03/07, 02:50:00.532, 20210307_025000.532.0.png, 2404, 2088, 2488, 2172, 0.001904389989190238
ROI, 2021/03/07, 02:50:01.438, 20210307_025001.438.0.png, 2268, 304, 2352, 400, 0.0017813937175880001
ROI, 2021/03/07, 02:50:01.667, 20210307_025001.667.0.png, 2268, 584, 2380, 664, 0.0016899784671278496
ROI, 2021/03/07, 02:50:02.674, 20210307_025002.674.0.png, 960, 2092, 1060, 2192, 0.0015996875909198
ROI, 2021/03/07, 02:50:03.210, 20210307_025003.210.0.png, 2020, 2092, 2132, 2192, 0.0015115626932035062
ROI, 2021/03/07, 02:50:04.965, 20210307_025004.965.0.png, 1104, 2116, 1200, 2192, 0.0018728058757734821
ROI, 2021/03/07, 02:50:05.574, 20210307_025005.574.0.png, 2348, 1812, 2528, 1972, 0.0009426249527661353
ROI, 2021/03/07, 02:50:07.553, 20210307_025007.553.0.png, 2220, 40, 2336, 200, 0.0011742111228685902
ROI, 2021/03/07, 02:50:08.706, 20210307_025008.706.0.png, 2484, 552, 2568, 632, 0.0019514190458418703
ROI, 2021/03/07, 02:50:09.347, 20210307_025009.347.0.png, 1664, 1872, 1792, 2032, 0.0011178156862686089
ROI, 2021/03/07, 02:50:09.727, 20210307_025009.727.0.png, 344, 1316, 428, 1512, 0.0012467158968829143
ROI, 2021/03/07, 02:50:11.656, 20210307_025011.656.0.png, 1140, 2084, 1208, 2184, 0.001939906148632997
ROI, 2021/03/07, 02:50:15.715, 20210307_025015.715.0.png, 380, 616, 492, 764, 0.0012424968800560745
ROI, 2021/03/07, 02:50:16.483, 20210307_025016.483.0.png, 464, 2088, 656, 2188, 0.001154475076546063
ROI, 2021/03/07, 02:50:17.191, 20210307_025017.191.0.png, 2072, 1276, 2168, 1392, 0.0015159000412671869
ROI, 2021/03/07, 02:50:17.397, 20210307_025017.397.0.png, 160, 192, 256, 308, 0.0015159000412671869
ROI, 2021/03/07, 02:50:17.515, 20210307_025017.515.0.png, 1212, 384, 1356, 464, 0.001490420915024812
ROI, 2021/03/07, 02:50:20.161, 20210307_025020.161.0.png, 264, 1052, 364, 1120, 0.001939906148632997
ROI, 2021/03/07, 02:50:20.776, 20210307_025020.776.0.png, 392, 1736, 508, 1836, 0.0014852726408674283
ROI, 2021/03/07, 02:50:21.301, 20210307_025021.301.0.png, 804, 996, 904, 1112, 0.0014852726408674283
ROI, 2021/03/07, 02:50:21.571, 20210307_025021.571.0.png, 2512, 1776, 2612, 1888, 0.0015115626932035062
ROI, 2021/03/07, 02:50:25.379, 20210307_025025.379.0.png, 716, 952, 800, 1020, 0.0021166111350526106
ROI, 2021/03/07, 02:50:28.431, 20210307_025028.431.0.png, 1580, 1040, 1676, 1124, 0.0017813937175880001
ROI, 2021/03/07, 02:50:32.071, 20210307_025032.071.0.png, 836, 1884, 936, 2012, 0.001413937429149203
ROI, 2021/03/07, 02:50:34.073, 20210307_025034.073.0.png, 1424, 1376, 1508, 1472, 0.0017813937175880001
ROI, 2021/03/07, 02:50:34.736, 20210307_025034.736.0.png, 2388, 1036, 2484, 1116, 0.0018253853718913976
ROI, 2021/03/07, 02:50:35.388, 20210307_025035.388.0.png, 96, 268, 196, 368, 0.0015996875909198
ROI, 2021/03/07, 02:50:37.188, 20210307_025037.188.0.png, 1312, 2008, 1408, 2136, 0.0014430938456825788
ROI, 2021/03/07, 02:50:39.370, 20210307_025039.370.0.png, 548, 1536, 632, 1616, 0.0019514190458418703
ROI, 2021/03/07, 02:50:40.657, 20210307_025040.657.0.png, 2632, 584, 2732, 664, 0.0017885050980297743
ROI, 2021/03/07, 02:50:42.435, 20210307_025042.435.0.png, 908, 0, 992, 52, 0.0024204374342332276
ROI, 2021/03/07, 02:50:43.955, 20210307_025043.955.0.png, 2580, 1420, 2676, 1520, 0.0016326743106731593
ROI, 2021/03/07, 02:50:43.955, 20210307_025043.955.1.png, 2520, 1384, 2604, 1484, 0.00174540225563608
ROI, 2021/03/07, 02:50:44.711, 20210307_025044.711.0.png, 1424, 1696, 1508, 1780, 0.001904389989190238
ROI, 2021/03/07, 02:50:45.325, 20210307_025045.325.0.png, 556, 2064, 672, 2192, 0.0013128079453352628
ROI, 2021/03/07, 02:50:45.687, 20210307_025045.687.0.png, 1084, 616, 1184, 796, 0.0011923367320198493
ROI, 2021/03/07, 02:50:48.784, 20210307_025048.784.0.png, 1556, 888, 1640, 1004, 0.001620565310576655
ROI, 2021/03/07, 02:50:49.035, 20210307_025049.035.0.png, 1380, 476, 1448, 576, 0.001939906148632997
ROI, 2021/03/07, 02:50:49.166, 20210307_025049.166.0.png, 972, 1048, 1056, 1116, 0.0021166111350526106
ROI, 2021/03/07, 02:50:50.557, 20210307_025050.557.0.png, 740, 660, 884, 744, 0.0014545018796967334
ROI, 2021/03/07, 02:50:51.926, 20210307_025051.926.0.png, 1212, 1608, 1324, 1736, 0.001336045288191
ROI, 2021/03/07, 02:51:01.524, 20210307_025101.524.0.png, 1264, 452, 1360, 564, 0.00154273221357321
ROI, 2021/03/07, 02:51:02.971, 20210307_025102.971.0.png, 152, 1520, 284, 1620, 0.0013923493304436802
ROI, 2021/03/07, 02:51:06.352, 20210307_025106.352.0.png, 2460, 1960, 2576, 2072, 0.0014034507274512018
ROI, 2021/03/07, 02:51:06.352, 20210307_025106.352.1.png, 2224, 1916, 2384, 1984, 0.0015336304691613515
ROI, 2021/03/07, 02:51:08.507, 20210307_025108.507.0.png, 1552, 1552, 1648, 1652, 0.0016326743106731593
ROI, 2021/03/07, 02:51:08.770, 20210307_025108.770.0.png, 2396, 1336, 2480, 1448, 0.0016492501093515186
ROI, 2021/03/07, 02:51:08.976, 20210307_025108.976.0.png, 1124, 1880, 1252, 2008, 0.0012497559304060937
ROI, 2021/03/07, 02:51:09.255, 20210307_025109.255.0.png, 0, 1944, 88, 2012, 0.0020679469027560416
ROI, 2021/03/07, 02:51:10.427, 20210307_025110.427.0.png, 1068, 1716, 1148, 1796, 0.00199960948864975
ROI, 2021/03/07, 02:51:15.121, 20210307_025115.121.0.png, 2020, 1628, 2116, 1696, 0.001979908422099394
ROI, 2021/03/07, 02:51:15.869, 20210307_025115.869.0.png, 1912, 1604, 2028, 1704, 0.0014852726408674283
ROI, 2021/03/07, 02:51:17.126, 20210307_025117.126.0.png, 2456, 1428, 2536, 1540, 0.0016899784671278496
ROI, 2021/03/07, 02:51:17.357, 20210307_025117.357.0.png, 2456, 1000, 2588, 1100, 0.0013923493304436802
ROI, 2021/03/07, 02:51:18.458, 20210307_025118.458.0.png, 1424, 768, 1552, 836, 0.0017146509907048386
ROI, 2021/03/07, 02:51:18.819, 20210307_025118.819.0.png, 2568, 1292, 2668, 1376, 0.00174540225563608
ROI, 2021/03/07, 02:51:19.964, 20210307_025119.964.0.png, 1880, 1108, 1976, 1192, 0.0017813937175880001
ROI, 2021/03/07, 02:51:22.302, 20210307_025122.302.0.png, 1992, 1604, 2136, 1816, 0.0009155582901269312
ROI, 2021/03/07, 02:51:24.943, 20210307_025124.943.0.png, 784, 792, 900, 892, 0.0014852726408674283
ROI, 2021/03/07, 02:51:25.323, 20210307_025125.323.0.png, 912, 1684, 1028, 1812, 0.0013128079453352628
ROI, 2021/03/07, 02:51:26.165, 20210307_025126.165.0.png, 2080, 572, 2180, 652, 0.0017885050980297743
ROI, 2021/03/07, 02:51:28.064, 20210307_025128.064.0.png, 1104, 2056, 1188, 2136, 0.0019514190458418703
ROI, 2021/03/07, 02:51:29.118, 20210307_025129.118.0.png, 568, 1372, 712, 1580, 0.0009243198131065387
ROI, 2021/03/07, 02:51:29.238, 20210307_025129.238.0.png, 1256, 1104, 1432, 1188, 0.0013156464523147399
ROI, 2021/03/07, 02:51:29.364, 20210307_025129.364.0.png, 1252, 1452, 1368, 1532, 0.001660585295050101
ROI, 2021/03/07, 02:51:30.071, 20210307_025130.071.0.png, 1160, 1540, 1276, 1640, 0.0014852726408674283
ROI, 2021/03/07, 02:51:32.483, 20210307_025132.483.0.png, 1336, 1948, 1496, 2028, 0.001413937429149203
ROI, 2021/03/07, 02:51:34.146, 20210307_025134.146.0.png, 956, 1164, 1056, 1248, 0.00174540225563608
ROI, 2021/03/07, 02:51:36.692, 20210307_025136.692.0.png, 1140, 1696, 1240, 1808, 0.0015115626932035062
ROI, 2021/03/07, 02:51:38.817, 20210307_025138.817.0.png, 748, 108, 860, 224, 0.0014034507274512018
ROI, 2021/03/07, 02:51:39.816, 20210307_025139.816.0.png, 1212, 100, 1296, 180, 0.0019514190458418703
ROI, 2021/03/07, 02:51:42.439, 20210307_025142.439.0.png, 1608, 864, 1676, 976, 0.001833039012888576
ROI, 2021/03/07, 02:51:45.319, 20210307_025145.319.0.png, 1500, 100, 1596, 180, 0.0018253853718913976
ROI, 2021/03/07, 02:51:45.572, 20210307_025145.572.0.png, 1512, 1596, 1672, 1712, 0.0011742111228685902
ROI, 2021/03/07, 02:51:46.806, 20210307_025146.806.0.png, 1676, 1848, 1772, 1960, 0.00154273221357321
ROI, 2021/03/07, 02:51:49.051, 20210307_025149.051.0.png, 872, 1080, 968, 1228, 0.0013420500163706984
ROI, 2021/03/07, 02:51:50.764, 20210307_025150.764.0.png, 2072, 1740, 2200, 1968, 0.0009364029378867411
ROI, 2021/03/07, 02:51:51.517, 20210307_025151.517.0.png, 320, 1244, 416, 1360, 0.0015159000412671869
ROI, 2021/03/07, 02:51:52.855, 20210307_025152.855.0.png, 944, 1832, 1008, 1948, 0.0018565908010842855
ROI, 2021/03/07, 02:51:58.619, 20210307_025158.619.0.png, 1808, 604, 1924, 684, 0.001660585295050101
ROI, 2021/03/07, 02:51:58.727, 20210307_025158.727.0.png, 2548, 40, 2644, 120, 0.0018253853718913976
ROI, 2021/03/07, 02:52:01.594, 20210307_025201.594.0.png, 2116, 1880, 2276, 1960, 0.001413937429149203
ROI, 2021/03/07, 02:52:01.730, 20210307_025201.730.0.png, 464, 584, 560, 680, 0.001666341240541458
ROI, 2021/03/07, 02:52:03.886, 20210307_025203.886.0.png, 2308, 260, 2456, 372, 0.0012424968800560745
ROI, 2021/03/07, 02:52:06.064, 20210307_025206.064.0.png, 1152, 2080, 1332, 2148, 0.001445920672771064
ROI, 2021/03/07, 02:52:07.694, 20210307_025207.694.0.png, 820, 0, 936, 84, 0.001620565310576655
ROI, 2021/03/07, 02:52:11.993, 20210307_025211.993.0.png, 932, 1200, 1044, 1280, 0.0016899784671278496
ROI, 2021/03/07, 02:52:12.879, 20210307_025212.879.0.png, 564, 1672, 664, 1756, 0.00174540225563608
ROI, 2021/03/07, 02:52:16.188, 20210307_025216.188.0.png, 44, 320, 124, 404, 0.0019514190458418703
ROI, 2021/03/07, 02:52:21.211, 20210307_025221.211.0.png, 720, 904, 816, 1004, 0.0016326743106731593
ROI, 2021/03/07, 02:52:21.609, 20210307_025221.609.0.png, 1480, 208, 1560, 320, 0.0016899784671278496
ROI, 2021/03/07, 02:52:23.988, 20210307_025223.988.0.png, 264, 1528, 360, 1612, 0.0017813937175880001
ROI, 2021/03/07, 02:52:24.230, 20210307_025224.230.0.png, 684, 388, 812, 484, 0.0014430938456825788
ROI, 2021/03/07, 02:52:25.584, 20210307_025225.584.0.png, 772, 2012, 868, 2092, 0.0018253853718913976
ROI, 2021/03/07, 02:52:25.584, 20210307_025225.584.1.png, 1632, 1908, 1792, 2068, 0.000999804744324875
ROI, 2021/03/07, 02:52:25.980, 20210307_025225.980.0.png, 2244, 628, 2328, 712, 0.001904389989190238
ROI, 2021/03/07, 02:52:28.809, 20210307_025228.809.0.png, 1668, 1624, 1768, 1708, 0.00174540225563608
ROI, 2021/03/07, 02:52:28.809, 20210307_025228.809.1.png, 1388, 1564, 1456, 1648, 0.0021166111350526106
ROI, 2021/03/07, 02:52:30.499, 20210307_025230.499.0.png, 780, 1000, 860, 1096, 0.0018253853718913976
ROI, 2021/03/07, 02:52:37.151, 20210307_025237.151.0.png, 172, 940, 268, 1036, 0.001666341240541458
ROI, 2021/03/07, 02:52:37.893, 20210307_025237.893.0.png, 1692, 1348, 1840, 1464, 0.0012208865901547942
ROI, 2021/03/07, 02:52:38.255, 20210307_025238.255.0.png, 784, 1468, 912, 1584, 0.0013128079453352628
ROI, 2021/03/07, 02:52:39.389, 20210307_025239.389.0.png, 980, 236, 1064, 316, 0.0019514190458418703
ROI, 2021/03/07, 02:52:40.008, 20210307_025240.008.0.png, 2148, 260, 2248, 356, 0.0016326743106731593
ROI, 2021/03/07, 02:52:49.421, 20210307_025249.421.0.png, 156, 2064, 240, 2180, 0.001620565310576655
ROI, 2021/03/07, 02:52:52.971, 20210307_025252.971.0.png, 1360, 220, 1444, 304, 0.001904389989190238
ROI, 2021/03/07, 02:52:57.068, 20210307_025257.068.0.png, 2420, 292, 2552, 424, 0.001211884538575606
ROI, 2021/03/07, 02:52:57.559, 20210307_025257.559.0.png, 1456, 76, 1524, 172, 0.001979908422099394
ROI, 2021/03/07, 02:53:02.344, 20210307_025302.344.0.png, 1132, 996, 1216, 1096, 0.00174540225563608
ROI, 2021/03/07, 02:53:02.580, 20210307_025302.580.0.png, 360, 1796, 472, 1876, 0.0016899784671278496
ROI, 2021/03/07, 02:53:02.580, 20210307_025302.580.1.png, 2652, 1652, 2736, 1748, 0.0017813937175880001
ROI, 2021/03/07, 02:53:04.503, 20210307_025304.503.0.png, 1548, 776, 1692, 876, 0.0013330729924331667
ROI, 2021/03/07, 02:53:05.466, 20210307_025305.466.0.png, 468, 140, 564, 240, 0.0016326743106731593
ROI, 2021/03/07, 02:53:07.066, 20210307_025307.066.0.png, 492, 2108, 588, 2176, 0.001979908422099394
ROI, 2021/03/07, 02:53:07.584, 20210307_025307.584.0.png, 672, 564, 768, 696, 0.001421060584705342
ROI, 2021/03/07, 02:53:07.832, 20210307_025307.832.0.png, 396, 1544, 544, 1624, 0.001470142134532818
ROI, 2021/03/07, 02:53:07.942, 20210307_025307.942.0.png, 108, 1436, 204, 1532, 0.001666341240541458
ROI, 2021/03/07, 02:53:10.423, 20210307_025310.423.0.png, 500, 2080, 612, 2160, 0.0016899784671278496
ROI, 2021/03/07, 02:53:14.102, 20210307_025314.102.0.png, 396, 1312, 476, 1396, 0.0019514190458418703
ROI, 2021/03/07, 02:53:17.716, 20210307_025317.716.0.png, 392, 1788, 460, 1888, 0.001939906148632997
ROI, 2021/03/07, 02:53:19.005, 20210307_025319.005.0.png, 768, 228, 864, 308, 0.0018253853718913976
ROI, 2021/03/07, 02:53:20.885, 20210307_025320.885.0.png, 2592, 1224, 2676, 1304, 0.0019514190458418703
ROI, 2021/03/07, 02:53:20.885, 20210307_025320.885.1.png, 2456, 264, 2552, 360, 0.001666341240541458
ROI, 2021/03/07, 02:53:21.011, 20210307_025321.011.0.png, 332, 908, 480, 1024, 0.0012208865901547942
ROI, 2021/03/07, 02:53:24.171, 20210307_025324.171.0.png, 1748, 1816, 1832, 1928, 0.0016492501093515186
ROI, 2021/03/07, 02:53:27.342, 20210307_025327.342.0.png, 2512, 160, 2580, 276, 0.0018011576415107333
ROI, 2021/03/07, 02:53:37.239, 20210307_025337.239.0.png, 2588, 332, 2672, 412, 0.0019514190458418703
ROI, 2021/03/07, 02:53:39.496, 20210307_025339.496.0.png, 328, 948, 444, 1016, 0.0018011576415107333
ROI, 2021/03/07, 02:53:41.615, 20210307_025341.615.0.png, 1672, 1652, 1788, 1832, 0.001107056863366734
ROI, 2021/03/07, 02:53:44.352, 20210307_025344.352.0.png, 308, 1352, 404, 1452, 0.0016326743106731593
ROI, 2021/03/07, 02:53:45.931, 20210307_025345.931.0.png, 2592, 1232, 2692, 1348, 0.0014852726408674283
ROI, 2021/03/07, 02:53:47.562, 20210307_025347.562.0.png, 340, 1416, 424, 1500, 0.001904389989190238
ROI, 2021/03/07, 02:53:47.562, 20210307_025347.562.1.png, 2456, 372, 2536, 468, 0.0018253853718913976
ROI, 2021/03/07, 02:53:51.009, 20210307_025351.009.0.png, 748, 844, 896, 944, 0.001314935099760809
ROI, 2021/03/07, 02:53:52.421, 20210307_025352.421.0.png, 2272, 256, 2404, 404, 0.0011445040995011666
ROI, 2021/03/07, 02:53:54.381, 20210307_025354.381.0.png, 1084, 1428, 1184, 1512, 0.00174540225563608
ROI, 2021/03/07, 02:53:54.887, 20210307_025354.887.0.png, 2044, 160, 2140, 240, 0.0018253853718913976
ROI, 2021/03/07, 02:53:55.001, 20210307_025355.001.0.png, 360, 716, 472, 800, 0.0016492501093515186
ROI, 2021/03/07, 02:53:55.794, 20210307_025355.794.0.png, 1608, 608, 1752, 704, 0.0013605619255609663
ROI, 2021/03/07, 02:53:58.773, 20210307_025358.773.0.png, 940, 1476, 1068, 1576, 0.001413937429149203
ROI, 2021/03/07, 02:54:01.057, 20210307_025401.057.0.png, 2384, 788, 2464, 872, 0.0019514190458418703
ROI, 2021/03/07, 02:54:02.930, 20210307_025402.930.0.png, 844, 1924, 928, 2004, 0.0019514190458418703
ROI, 2021/03/07, 02:54:03.160, 20210307_025403.160.0.png, 2528, 1732, 2624, 1828, 0.001666341240541458
ROI, 2021/03/07, 02:54:04.450, 20210307_025404.450.0.png, 1780, 172, 1864, 272, 0.00174540225563608
ROI, 2021/03/07, 02:54:04.695, 20210307_025404.695.0.png, 1804, 1108, 1936, 1204, 0.001421060584705342
ROI, 2021/03/07, 02:54:06.963, 20210307_025406.963.0.png, 1136, 740, 1236, 808, 0.001939906148632997
ROI, 2021/03/07, 02:54:07.844, 20210307_025407.844.0.png, 328, 1712, 408, 1796, 0.0019514190458418703
ROI, 2021/03/07, 02:54:07.844, 20210307_025407.844.1.png, 780, 836, 848, 920, 0.0021166111350526106
ROI, 2021/03/07, 02:54:09.285, 20210307_025409.285.0.png, 712, 104, 824, 168, 0.0018894533665043828
ROI, 2021/03/07, 02:54:11.042, 20210307_025411.042.0.png, 2148, 1768, 2264, 1880, 0.0014034507274512018
ROI, 2021/03/07, 02:54:12.979, 20210307_025412.979.0.png, 1348, 1904, 1428, 1984, 0.00199960948864975
ROI, 2021/03/07, 02:54:14.935, 20210307_025414.935.0.png, 748, 864, 860, 932, 0.001833039012888576
ROI, 2021/03/07, 02:54:15.457, 20210307_025415.457.0.png, 1860, 804, 1956, 904, 0.0016326743106731593
ROI, 2021/03/07, 02:54:16.355, 20210307_025416.355.0.png, 1200, 1960, 1312, 2104, 0.0012596355776695884
ROI, 2021/03/07, 02:54:18.523, 20210307_025418.523.0.png, 1540, 1520, 1668, 1572, 0.0019607784234981474
ROI, 2021/03/07, 02:54:19.273, 20210307_025419.273.0.png, 1392, 1460, 1460, 1560, 0.001939906148632997
ROI, 2021/03/07, 02:54:21.472, 20210307_025421.472.0.png, 2324, 1128, 2436, 1192, 0.0018894533665043828
ROI, 2021/03/07, 02:54:25.941, 20210307_025425.941.0.png, 1016, 1524, 1116, 1604, 0.0017885050980297743
ROI, 2021/03/07, 02:54:27.736, 20210307_025427.736.0.png, 276, 1456, 360, 1552, 0.0017813937175880001
ROI, 2021/03/07, 02:54:30.729, 20210307_025430.729.0.png, 1352, 1924, 1432, 2004, 0.00199960948864975
ROI, 2021/03/07, 02:54:30.729, 20210307_025430.729.1.png, 1496, 1016, 1592, 1112, 0.001666341240541458
ROI, 2021/03/07, 02:54:31.216, 20210307_025431.216.0.png, 2416, 68, 2528, 148, 0.0016899784671278496
ROI, 2021/03/07, 02:54:31.348, 20210307_025431.348.0.png, 2624, 1744, 2708, 1844, 0.00174540225563608
ROI, 2021/03/07, 02:54:35.306, 20210307_025435.306.0.png, 1456, 800, 1556, 884, 0.00174540225563608
ROI, 2021/03/07, 02:54:35.703, 20210307_025435.703.0.png, 404, 400, 500, 496, 0.001666341240541458
ROI, 2021/03/07, 02:54:40.331, 20210307_025440.331.0.png, 1400, 1360, 1496, 1440, 0.0018253853718913976
ROI, 2021/03/07, 02:54:40.607, 20210307_025440.607.0.png, 1908, 748, 2072, 896, 0.0010267918058450751
ROI, 2021/03/07, 02:54:43.480, 20210307_025443.480.0.png, 1436, 52, 1532, 152, 0.0016326743106731593
ROI, 2021/03/07, 02:54:45.585, 20210307_025445.585.0.png, 44, 228, 192, 344, 0.0012208865901547942
ROI, 2021/03/07, 02:54:47.714, 20210307_025447.714.0.png, 1540, 2120, 1624, 2192, 0.00205697628476428
ROI, 2021/03/07, 02:54:48.331, 20210307_025448.331.0.png, 2432, 2036, 2500, 2132, 0.001979908422099394
ROI, 2021/03/07, 02:54:49.827, 20210307_025449.827.0.png, 2296, 544, 2428, 720, 0.0010495227968600573
ROI, 2021/03/07, 02:54:50.084, 20210307_025450.084.0.png, 1076, 1272, 1160, 1356, 0.001904389989190238
ROI, 2021/03/07, 02:54:52.045, 20210307_025452.045.0.png, 2348, 1612, 2480, 1740, 0.0012306745666715942
ROI, 2021/03/07, 02:54:53.316, 20210307_025453.316.0.png, 744, 2000, 828, 2096, 0.0017813937175880001
ROI, 2021/03/07, 02:54:59.923, 20210307_025459.923.0.png, 2072, 220, 2140, 320, 0.001939906148632997
ROI, 2021/03/07, 02:55:01.593, 20210307_025501.593.0.png, 140, 208, 236, 320, 0.00154273221357321
ROI, 2021/03/07, 02:55:06.474, 20210307_025506.474.0.png, 728, 620, 844, 688, 0.0018011576415107333
ROI, 2021/03/07, 02:55:06.838, 20210307_025506.838.0.png, 1132, 320, 1232, 384, 0.00199960948864975
ROI, 2021/03/07, 02:55:09.061, 20210307_025509.061.0.png, 1716, 552, 1796, 652, 0.0017885050980297743
ROI, 2021/03/07, 02:55:11.605, 20210307_025511.605.0.png, 1516, 1960, 1632, 2076, 0.0013790410266550002
ROI, 2021/03/07, 02:55:13.301, 20210307_025513.301.0.png, 1008, 744, 1092, 856, 0.0016492501093515186
ROI, 2021/03/07, 02:55:16.212, 20210307_025516.212.0.png, 944, 1768, 1044, 1852, 0.00174540225563608
ROI, 2021/03/07, 02:55:17.237, 20210307_025517.237.0.png, 204, 964, 300, 1048, 0.0017813937175880001
ROI, 2021/03/07, 02:55:19.216, 20210307_025519.216.0.png, 2184, 0, 2316, 76, 0.0015971342172396111
ROI, 2021/03/07, 02:55:20.127, 20210307_025520.127.0.png, 768, 468, 852, 568, 0.00174540225563608
ROI, 2021/03/07, 02:55:22.676, 20210307_025522.676.0.png, 764, 1252, 844, 1332, 0.00199960948864975
ROI, 2021/03/07, 02:55:25.573, 20210307_025525.573.0.png, 2512, 764, 2596, 844, 0.0019514190458418703
ROI, 2021/03/07, 02:55:25.789, 20210307_025525.789.0.png, 2364, 740, 2476, 820, 0.0016899784671278496
ROI, 2021/03/07, 02:55:25.931, 20210307_025525.931.0.png, 2556, 1736, 2672, 1848, 0.0014034507274512018
ROI, 2021/03/07, 02:55:32.699, 20210307_025532.699.0.png, 2520, 384, 2636, 464, 0.001660585295050101
ROI, 2021/03/07, 02:55:32.947, 20210307_025532.947.0.png, 1624, 628, 1692, 740, 0.001833039012888576
ROI, 2021/03/07, 02:55:33.064, 20210307_025533.064.0.png, 2064, 1392, 2160, 1476, 0.0017813937175880001
ROI, 2021/03/07, 02:55:34.680, 20210307_025534.680.0.png, 2212, 1300, 2276, 1416, 0.0018565908010842855
ROI, 2021/03/07, 02:55:42.883, 20210307_025542.883.0.png, 1756, 972, 1904, 1088, 0.0012208865901547942
ROI, 2021/03/07, 02:55:46.248, 20210307_025546.248.0.png, 2000, 1916, 2112, 2044, 0.001336045288191
ROI, 2021/03/07, 02:55:47.607, 20210307_025547.607.0.png, 296, 1436, 412, 1568, 0.0012927638988866547
ROI, 2021/03/07, 02:55:50.291, 20210307_025550.291.0.png, 1520, 660, 1696, 840, 0.0008987576281519036
ROI, 2021/03/07, 02:55:51.496, 20210307_025551.496.0.png, 996, 684, 1140, 768, 0.0014545018796967334
ROI, 2021/03/07, 02:55:53.995, 20210307_025553.995.0.png, 2576, 1752, 2676, 1848, 0.0016326743106731593
ROI, 2021/03/07, 02:55:54.502, 20210307_025554.502.0.png, 844, 1584, 924, 1680, 0.0018253853718913976
ROI, 2021/03/07, 02:55:55.253, 20210307_025555.253.0.png, 1176, 1816, 1288, 1932, 0.0014034507274512018
ROI, 2021/03/07, 02:55:58.239, 20210307_025558.239.0.png, 860, 1304, 944, 1432, 0.0015427322135732101
ROI, 2021/03/07, 02:55:58.656, 20210307_025558.656.0.png, 1492, 760, 1592, 872, 0.0015115626932035062
ROI, 2021/03/07, 02:55:59.863, 20210307_025559.863.0.png, 812, 248, 1004, 456, 0.000800484439371547
ROI, 2021/03/07, 02:56:03.649, 20210307_025603.649.0.png, 1068, 296, 1164, 392, 0.001666341240541458
ROI, 2021/03/07, 02:56:15.577, 20210307_025615.577.0.png, 1156, 320, 1252, 416, 0.001666341240541458
ROI, 2021/03/07, 02:56:16.282, 20210307_025616.282.0.png, 896, 1172, 976, 1256, 0.0019514190458418703
ROI, 2021/03/07, 02:56:22.633, 20210307_025622.633.0.png, 2352, 0, 2452, 80, 0.0017885050980297743
ROI, 2021/03/07, 02:56:23.869, 20210307_025623.869.0.png, 1124, 1480, 1220, 1564, 0.0017813937175880001
ROI, 2021/03/07, 02:56:28.386, 20210307_025628.386.0.png, 328, 0, 428, 112, 0.0015115626932035062
ROI, 2021/03/07, 02:56:30.324, 20210307_025630.324.0.png, 184, 1032, 268, 1128, 0.0017813937175880001
ROI, 2021/03/07, 02:56:31.844, 20210307_025631.844.0.png, 888, 72, 968, 152, 0.00199960948864975
ROI, 2021/03/07, 02:56:32.594, 20210307_025632.594.0.png, 1088, 1340, 1188, 1420, 0.0017885050980297743
ROI, 2021/03/07, 02:56:32.943, 20210307_025632.943.0.png, 2020, 1480, 2132, 1580, 0.0015115626932035062
ROI, 2021/03/07, 02:56:35.820, 20210307_025635.820.0.png, 1580, 1616, 1708, 1748, 0.0012306745666715942
ROI, 2021/03/07, 02:56:57.794, 20210307_025657.794.0.png, 2092, 1620, 2188, 1736, 0.0015159000412671869
ROI, 2021/03/07, 02:56:58.520, 20210307_025658.520.0.png, 1356, 1084, 1484, 1244, 0.0011178156862686089
ROI, 2021/03/07, 02:56:59.278, 20210307_025659.278.0.png, 212, 1904, 292, 1988, 0.0019514190458418703
ROI, 2021/03/07, 02:56:59.278, 20210307_025659.278.1.png, 1780, 1088, 1880, 1200, 0.0015115626932035062
ROI, 2021/03/07, 02:56:59.631, 20210307_025659.631.0.png, 324, 48, 408, 144, 0.0017813937175880001
ROI, 2021/03/07, 02:57:02.094, 20210307_025702.094.0.png, 156, 176, 272, 260, 0.001620565310576655
ROI, 2021/03/07, 02:57:02.619, 20210307_025702.619.0.png, 1580, 148, 1744, 232, 0.0013629301813577253
ROI, 2021/03/07, 02:57:04.586, 20210307_025704.586.0.png, 2372, 732, 2516, 864, 0.0011602911087030669
